UserID,q34_[my first name],q34_[nickname based on my first name],q34_Baba,q34_Dad,q34_Father,q34_Mama,q34_Mom,q34_Mother,q34_Mum,q34_Papa,q34_Parent,q34_Ren,q34_Questioning or unknown
245475091,No,No,No,Yes,No,No,No,No,No,No,No,No,No
245475078,No,No,No,No,No,No,No,No,No,No,No,No,No
245475061,No,No,No,No,No,No,Yes,No,No,No,No,No,No
245475105,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
245475177,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
245475191,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245475298,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No
245475290,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
245475124,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245473882,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245475359,No,No,No,No,No,No,No,No,No,No,No,No,No
245474888,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes
245475443,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes
245475453,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No
245475458,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No
245475603,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes
245475569,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245475613,No,No,No,No,No,No,No,No,No,No,No,No,No
245475602,No,No,No,No,No,No,No,No,Yes,No,No,No,No
245475605,No,No,No,No,No,No,No,No,No,No,No,Yes,No
245475582,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No
245475682,No,No,No,No,No,No,No,No,Yes,No,No,No,No
245475583,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
245474906,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes
245475617,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245475737,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245475772,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
245475660,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No
245475751,No,No,No,No,No,No,No,No,No,No,No,No,No
245475883,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
245475588,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
245474430,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No
245475939,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No
245475655,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
245475861,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No
245475956,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes
245476009,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No
245476027,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
245475816,No,No,No,Yes,No,No,No,No,No,No,No,No,No
245476216,No,No,No,No,No,No,No,No,No,No,No,No,No
245476514,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245476461,No,No,No,No,No,No,No,No,No,No,No,No,No
245476615,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245476666,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
245476712,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No
245476777,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No
245476167,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No
245476468,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
245475326,No,No,No,Yes,No,No,No,No,No,No,No,No,No
245476835,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245477048,Yes,No,No,No,No,No,No,No,No,No,No,No,No
245477013,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245471912,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No
245476295,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
245477508,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
245477477,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245477644,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245477586,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245477637,No,No,No,No,No,No,No,No,No,No,No,No,No
245477768,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No
245477811,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes
245477716,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No
245477930,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
245473103,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No
245477062,No,No,Yes,No,No,No,No,No,No,No,No,No,No
245477756,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245477840,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
245477548,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes
245478330,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No
245478346,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245478452,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245478372,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
245478540,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245479010,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No
245478956,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245478948,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
245479153,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
245479264,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
245478852,No,No,No,No,No,No,No,No,No,No,No,No,No
245479286,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245479471,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes
245479664,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
245479478,No,No,No,No,No,No,No,No,No,No,No,No,No
245479443,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No
245479602,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No
245478842,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No
245479749,No,No,No,No,No,No,No,No,No,Yes,No,No,No
245479601,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No
245480240,No,No,No,No,No,No,No,No,No,No,No,No,No
245480321,Yes,No,No,No,No,No,No,No,No,No,No,No,No
245480487,No,No,No,No,No,No,No,No,No,No,No,No,No
245480541,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No
245480900,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No
245480036,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
245481223,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
245481273,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No
245481591,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
245481876,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No
245481787,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No
245481902,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
245481929,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245480743,No,No,No,No,No,No,No,No,No,No,No,No,No
245482351,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No
245482222,No,No,No,No,No,No,No,No,No,No,Yes,No,No
245482538,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
245482434,No,No,No,Yes,No,No,No,No,No,No,No,No,No
245482183,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No
245483545,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
245483601,No,No,No,No,No,No,No,No,No,No,Yes,No,No
245483905,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
245483809,No,No,Yes,No,No,No,No,No,No,No,No,No,No
245483635,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No
245483907,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
245484226,No,No,No,No,No,No,Yes,No,No,No,No,No,No
245481877,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No
245484790,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
245484955,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No
245484943,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
245485655,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No
245485443,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No
245485690,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes
245485837,No,No,No,Yes,No,No,No,No,No,No,No,No,No
245486175,No,No,No,Yes,No,No,No,No,No,No,No,No,No
245485899,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245486132,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
245486450,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
245486451,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No
245486621,No,No,No,Yes,No,No,No,No,No,No,No,No,No
245486739,No,No,No,No,No,No,Yes,No,No,No,No,No,No
245486479,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245486763,Yes,No,No,No,No,No,No,No,No,No,No,No,No
245487427,No,No,No,No,No,No,No,No,No,Yes,No,No,No
245487437,No,No,No,No,No,No,No,No,No,No,No,No,No
245487680,No,No,No,No,No,No,No,No,No,No,No,No,No
245486775,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No
245487984,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245487932,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No
245487118,Yes,No,No,No,No,No,No,No,No,No,No,No,No
245488300,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245487767,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No
245488857,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245488840,No,No,No,No,No,No,Yes,No,No,No,No,No,No
245486310,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No
245488648,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
245489561,No,No,No,No,No,No,No,No,No,No,No,No,No
245489710,No,No,No,No,No,No,No,No,No,No,No,No,No
245489633,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
245489405,No,No,No,No,No,No,No,No,No,No,No,No,No
245488629,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No
245489893,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No
245489916,No,No,No,No,No,No,No,No,No,No,Yes,No,No
245490619,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No
245490257,No,No,No,No,No,No,No,No,No,No,No,Yes,No
245490146,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes
245490425,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No
245488928,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
245491137,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No
245491180,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No
245491062,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes
245490917,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No
245491828,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No
245491567,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No
245491255,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245491379,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
245491916,No,No,No,No,No,No,No,No,No,No,No,No,No
245491623,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes
245491238,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
245492964,No,No,No,No,No,No,No,No,No,No,No,Yes,No
245492849,No,No,No,No,No,No,No,No,No,No,No,No,No
245478400,No,No,No,Yes,No,No,No,No,No,No,No,No,No
245493395,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No
245493826,No,No,No,No,No,No,No,No,No,No,No,No,No
245493142,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes
245494234,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No
245493636,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
245491674,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245493274,Yes,No,No,No,No,No,No,No,No,No,No,No,No
245494853,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
245493267,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No
245494805,No,No,No,Yes,No,No,No,No,No,No,No,No,No
245495157,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
245495772,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No
245495330,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No
245491164,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No
245496226,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No
245496220,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245496408,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No
245495210,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No
245496070,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No
245496690,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
245496709,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245496987,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No
245495376,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
245496820,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes
245497203,No,No,No,No,No,No,No,No,No,No,No,No,No
245497302,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245497696,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245498104,No,No,No,No,No,No,Yes,No,No,No,No,No,No
245498164,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No
245497984,No,No,Yes,No,No,No,No,No,No,No,No,No,No
245498610,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245498198,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
245498681,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245498980,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
245499605,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
245499253,No,No,No,Yes,No,No,No,No,No,No,No,No,No
245498422,Yes,No,No,No,No,No,No,No,No,No,No,No,No
245499539,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No
245499876,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245499474,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
245499871,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
245500491,No,No,No,No,No,No,No,No,No,Yes,No,No,No
245495164,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes
245501095,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245501020,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
245501064,No,No,No,No,No,No,No,No,No,No,No,No,No
245501327,No,No,No,No,No,No,No,No,Yes,No,No,No,No
245498671,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
245501216,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245501199,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes
245501851,No,No,No,No,No,No,No,No,No,No,No,No,No
245501984,Yes,No,No,No,No,No,No,No,No,No,No,No,No
245501497,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes
245496381,No,No,No,No,No,No,No,No,No,No,No,No,No
245502382,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No
245502016,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No
245502683,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes
245503060,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
245502957,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245503351,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No
245502948,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes
245503473,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
245502934,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes
245503520,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245503422,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No
245503776,No,No,No,No,No,No,No,No,Yes,No,No,No,No
245503957,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No
245503582,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No
245504417,No,No,No,No,Yes,No,No,No,No,No,No,No,No
245504196,No,No,No,No,No,No,No,No,No,No,No,No,No
245504600,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
245503090,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
245504575,No,No,No,No,No,No,No,No,No,No,No,No,No
245504740,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245504858,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No
245483115,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
245505647,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245505841,No,No,No,No,No,No,No,No,No,No,No,No,No
245505204,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No
245505617,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No
245506097,No,No,No,Yes,No,No,No,No,No,No,No,No,No
245504480,No,No,No,No,No,No,No,No,No,No,No,No,No
245504948,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes
245506286,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245506104,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245506570,No,No,No,No,No,No,No,No,Yes,No,No,No,No
245506663,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245491130,No,No,No,No,No,No,No,No,No,No,No,No,No
245506261,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No
245506951,No,No,No,Yes,No,No,No,No,No,No,No,No,No
245506815,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
245507075,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245507320,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No
245507501,Yes,No,No,No,No,No,No,No,No,No,No,No,No
245508251,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245507976,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
245508714,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No
245507704,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No
245469596,No,No,No,No,No,No,No,No,No,No,No,No,No
245507235,No,No,No,No,No,No,No,No,No,No,No,No,No
245508483,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245508506,No,No,No,No,No,No,No,No,No,No,No,No,No
245509133,No,No,No,No,No,No,No,No,No,No,No,No,No
245509372,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
245509872,No,No,No,No,No,No,No,No,No,No,No,No,No
245509282,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No
245509575,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245509631,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
245508205,No,No,No,No,No,No,No,No,No,No,No,No,No
245510138,No,No,No,No,No,No,No,No,No,No,No,No,No
245510433,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
245510841,No,No,No,No,No,Yes,No,No,No,No,No,No,No
245510863,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
245511010,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No
245510945,No,No,No,No,No,No,No,No,No,No,No,No,No
245510816,No,No,No,No,No,No,No,No,No,No,No,No,No
245511237,No,No,No,Yes,No,No,No,No,No,No,No,No,No
245511562,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
245511074,No,No,No,No,No,No,No,No,No,No,No,No,No
245511735,No,No,No,No,No,No,No,No,No,No,No,No,No
245511645,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
245511569,No,No,No,No,No,No,Yes,No,No,No,No,No,No
245510212,Yes,No,No,No,No,No,No,No,No,No,No,No,No
245511904,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245512015,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245512118,No,No,No,No,No,No,No,No,No,No,No,No,No
245511390,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
245512275,No,No,No,No,No,No,Yes,No,No,No,No,No,No
245512206,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No
245512029,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
245511836,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No
245511925,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
245512338,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
245512820,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245512806,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245512608,No,No,No,No,No,No,No,No,No,No,No,No,No
245513028,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
245512440,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No
245512248,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245512691,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No
245511265,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes
245514015,No,No,No,No,No,No,No,No,No,No,No,No,No
245513980,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
245513768,No,No,Yes,No,No,No,No,No,No,No,No,No,No
245514120,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245514642,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes
245513388,No,No,No,No,No,No,No,No,No,No,No,No,No
245514873,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No
245515187,No,No,No,No,No,No,No,No,No,No,No,No,No
245514993,No,No,No,No,No,No,No,No,No,No,No,No,No
245514939,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No
245515198,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245515380,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No
245515257,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
245515551,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No
245516306,No,No,No,No,No,Yes,No,No,No,No,No,No,No
245516967,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No
245517175,No,No,No,No,No,Yes,No,No,No,No,No,No,No
245516738,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No
245501301,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No
245473221,No,No,No,Yes,No,No,No,No,No,No,No,No,No
245517736,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No
245517484,No,No,Yes,No,No,No,No,No,No,No,No,No,No
245516934,No,No,Yes,No,No,No,No,No,No,No,No,No,No
245518525,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245515331,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No
245518235,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No
245517747,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
245519047,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No
245518401,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245519233,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245519116,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245519178,No,No,No,No,No,Yes,No,No,No,No,No,No,No
245519170,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245519548,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245519586,No,No,No,No,No,No,Yes,No,No,No,No,No,No
245519999,No,No,Yes,No,No,No,No,No,No,No,No,No,No
245519897,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
245520122,No,No,No,No,No,No,No,No,No,No,No,No,No
245518642,No,No,No,No,No,No,Yes,No,No,No,No,No,No
245520441,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No
245520388,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245520730,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes
245521040,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
245520839,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No
245521252,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No
245521583,Yes,No,No,No,No,No,No,No,No,No,No,No,No
245521768,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
245521898,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No
245510765,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No
245520877,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245520841,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes
245521973,No,No,No,No,No,No,No,No,No,No,No,No,No
245521877,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No
245522116,No,No,No,No,No,No,No,No,No,No,Yes,No,No
245522435,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245522398,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No
245521997,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245522209,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No
245522631,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes
245521715,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No
245522882,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
245522699,No,No,Yes,No,No,No,No,No,No,No,No,No,No
245522365,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No
245522666,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
245522759,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No
245523016,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
245523204,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No
245523043,Yes,No,No,No,No,No,No,No,No,No,No,No,No
245522900,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
245521667,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No
245523227,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No
245523073,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245523457,No,No,No,No,No,No,No,No,No,No,No,No,No
245523387,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245523647,No,No,No,No,No,No,Yes,No,No,No,No,No,No
245523665,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
245523303,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No
245523542,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes
245522791,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245523744,No,No,No,No,No,No,No,No,No,No,No,No,No
245523900,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No
245522869,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No
245511082,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
245524472,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No
245524587,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245524396,No,No,No,No,No,No,No,No,No,No,No,No,No
245524612,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
245524344,No,Yes,No,No,No,No,No,No,No,No,No,No,No
245524552,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No
245524645,No,No,No,No,No,No,No,No,No,No,No,No,Yes
245524680,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No
245524392,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes
245524681,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No
245524984,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No
245525057,No,No,No,No,No,No,No,No,No,No,No,No,No
