UserID,q7_Sir,q7_Miss,q7_Ma'am,q7_Madam,q7_Friend,q7_Comrade,q7_Mx,q7_No title at all,q7_Questioning or unknown
244871320,No,No,No,No,No,No,No,Yes,No
244871319,Yes,No,No,No,Yes,No,No,Yes,No
244871196,Yes,No,No,No,Yes,No,Yes,No,No
244871336,No,Yes,No,No,No,No,No,Yes,No
244871331,No,No,No,No,Yes,Yes,Yes,Yes,No
244871343,No,No,No,No,No,No,No,Yes,No
244871350,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
244871360,No,No,No,No,No,No,No,Yes,No
244871284,Yes,No,No,No,No,No,No,Yes,Yes
244871379,No,Yes,No,Yes,No,No,Yes,Yes,No
244871321,Yes,No,No,No,No,No,No,No,No
244871405,No,No,No,No,Yes,Yes,Yes,No,No
244871197,Yes,No,No,No,No,No,No,No,No
244871397,No,No,No,No,No,No,Yes,No,Yes
244871393,No,No,No,No,No,No,No,No,Yes
244871408,No,No,No,No,No,No,No,Yes,No
244871441,No,No,No,No,Yes,No,No,Yes,No
244871311,No,Yes,Yes,No,Yes,No,No,Yes,No
244871477,No,Yes,No,No,Yes,No,No,No,No
244871554,No,No,No,No,Yes,No,No,Yes,No
244871550,No,No,No,No,No,No,No,Yes,No
244871534,No,No,No,No,No,No,No,Yes,No
244871559,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244871601,Yes,No,No,No,No,Yes,No,Yes,No
244871519,Yes,Yes,No,No,No,No,No,Yes,No
244871577,No,No,No,No,No,Yes,No,Yes,No
244871660,No,No,No,No,Yes,Yes,No,Yes,No
244871665,No,No,No,No,Yes,Yes,Yes,Yes,No
244871674,No,No,No,No,No,No,No,No,Yes
244871714,No,No,Yes,No,No,No,No,No,No
244871753,Yes,No,No,No,No,No,No,No,No
244871749,No,No,No,No,No,No,No,Yes,No
244871751,No,No,No,No,No,No,No,Yes,No
244871680,No,No,No,No,Yes,No,No,Yes,No
244871363,No,No,No,No,No,No,No,Yes,No
244871896,No,Yes,No,No,No,No,No,No,No
244871928,Yes,No,No,No,No,No,No,No,No
244870033,No,No,No,No,No,No,No,Yes,No
244871897,No,No,Yes,No,No,No,No,No,No
244871963,Yes,No,No,No,No,No,No,No,No
244871920,Yes,No,No,No,No,No,No,Yes,No
244871879,Yes,Yes,No,No,No,Yes,No,Yes,No
244871965,No,Yes,Yes,No,No,Yes,No,No,No
244871951,No,No,No,No,Yes,No,Yes,No,No
244871985,No,No,No,No,Yes,No,Yes,Yes,No
244871995,No,Yes,Yes,No,No,No,No,No,No
244871947,Yes,No,No,No,Yes,No,No,Yes,No
244871996,No,No,No,No,No,No,No,Yes,No
244872007,Yes,Yes,No,No,Yes,Yes,No,Yes,No
244871878,No,Yes,Yes,No,No,No,No,Yes,No
244872008,No,No,No,No,Yes,No,No,Yes,No
244872103,No,No,No,No,No,No,No,Yes,No
244872101,No,No,No,No,Yes,Yes,Yes,Yes,No
244872310,Yes,No,No,No,No,No,No,No,No
244872303,No,No,No,No,Yes,Yes,Yes,Yes,No
244872406,No,No,No,No,No,No,Yes,Yes,No
244872410,No,No,Yes,No,Yes,No,No,No,No
244872397,No,Yes,Yes,Yes,No,No,No,No,No
244872344,Yes,No,No,No,No,No,Yes,Yes,Yes
244872339,No,No,No,No,No,No,Yes,Yes,No
244872411,No,No,No,Yes,No,Yes,No,No,No
244872527,No,No,No,No,No,No,No,Yes,No
244872629,Yes,No,No,Yes,Yes,Yes,No,Yes,No
244872638,Yes,No,No,No,Yes,Yes,No,No,No
244872670,No,No,No,No,No,No,No,Yes,No
244872787,No,No,Yes,No,No,No,No,No,No
244872726,Yes,No,No,No,Yes,No,No,No,No
244872713,No,Yes,No,No,No,No,No,No,No
244872829,No,No,No,No,Yes,Yes,No,Yes,No
244872863,No,No,No,No,No,No,No,Yes,No
244872873,No,No,No,No,No,No,No,Yes,No
244872828,Yes,No,No,No,Yes,No,No,Yes,No
244872977,No,No,No,No,No,No,No,Yes,No
244873085,No,No,No,No,No,No,No,Yes,No
244873029,No,Yes,No,No,Yes,Yes,No,Yes,Yes
244873069,No,No,No,No,No,No,No,Yes,No
244873144,Yes,No,No,No,Yes,No,No,No,No
244873180,No,No,No,No,No,No,No,Yes,No
244873184,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244873183,No,No,No,No,No,No,No,Yes,No
244873033,No,Yes,Yes,Yes,Yes,No,No,No,Yes
244873230,No,Yes,No,No,Yes,Yes,No,No,No
244873218,No,No,No,No,No,No,No,Yes,No
244873242,No,No,No,No,No,No,No,Yes,No
244873339,No,No,No,No,No,No,No,No,No
244873418,Yes,No,No,No,No,No,No,No,No
244873429,No,No,No,No,No,No,No,No,Yes
244873423,No,No,No,No,Yes,No,Yes,Yes,No
244873417,No,No,No,No,No,No,No,Yes,No
244873439,No,No,No,No,Yes,No,No,No,No
244873528,No,No,No,No,No,No,No,Yes,No
244873572,No,No,No,No,No,No,No,Yes,No
244873588,No,No,No,No,No,Yes,No,Yes,No
244873609,No,No,No,No,No,No,No,Yes,No
244873672,No,No,No,No,Yes,Yes,No,Yes,No
244873703,No,Yes,No,No,No,No,No,Yes,No
244873611,No,No,No,No,No,No,No,Yes,No
244873786,Yes,No,No,No,Yes,Yes,No,Yes,No
244873820,No,No,No,No,No,No,No,Yes,No
244873805,No,No,No,No,No,No,No,Yes,No
244873808,No,No,No,No,No,No,No,Yes,No
244873708,No,No,No,No,No,Yes,No,Yes,No
244873791,Yes,Yes,No,No,No,No,Yes,Yes,No
244873739,Yes,No,No,No,No,No,No,No,No
244873799,Yes,No,No,No,No,No,No,Yes,No
244873831,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
244873941,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244873907,No,No,No,No,No,No,Yes,Yes,No
244873895,Yes,No,No,No,No,Yes,No,No,No
244874013,No,No,No,No,No,Yes,No,Yes,Yes
244874029,Yes,No,No,No,No,No,No,No,No
244874005,Yes,No,No,No,No,No,No,No,No
244874088,Yes,No,No,No,Yes,No,No,No,No
244874110,No,Yes,Yes,No,No,No,No,No,No
244874142,No,No,No,No,No,No,No,Yes,No
244873765,Yes,No,No,No,No,No,Yes,No,No
244874154,No,No,No,No,No,No,Yes,Yes,No
244874083,No,No,No,No,Yes,Yes,Yes,Yes,No
244874145,No,No,No,No,No,Yes,No,Yes,No
244874193,No,No,No,No,Yes,No,No,Yes,No
244874201,No,No,No,No,Yes,No,No,Yes,No
244874184,No,No,No,No,No,No,No,Yes,No
244874317,No,No,No,No,Yes,Yes,No,Yes,No
244874216,Yes,No,No,No,Yes,No,No,Yes,No
244874333,No,No,No,No,No,No,No,Yes,No
244874221,No,No,No,No,Yes,Yes,No,Yes,No
244874250,No,No,No,No,Yes,No,No,Yes,No
244874324,No,No,No,No,Yes,No,No,Yes,No
244874335,Yes,No,No,No,No,No,No,No,No
244874300,No,No,No,No,No,No,No,Yes,No
244849724,No,No,No,No,No,No,No,Yes,Yes
244873618,Yes,No,No,No,No,No,No,Yes,No
244874451,No,No,No,No,No,No,No,Yes,No
244874510,No,No,No,No,No,No,Yes,Yes,No
244874483,No,No,No,No,Yes,Yes,Yes,Yes,No
244874525,No,No,No,No,No,No,No,Yes,No
244874218,No,No,No,No,No,No,No,Yes,No
244874620,No,No,No,No,No,No,No,Yes,No
244874540,No,No,No,No,No,No,Yes,No,No
244874481,No,No,No,No,No,No,No,Yes,No
244874647,No,No,No,No,Yes,Yes,No,No,No
244874658,No,No,No,No,Yes,No,No,No,No
244874774,No,No,No,No,Yes,Yes,No,No,No
244874782,No,Yes,Yes,Yes,No,No,Yes,Yes,No
244874829,Yes,No,No,No,No,No,No,No,No
244874795,No,No,No,No,No,No,Yes,Yes,No
244874803,No,No,No,No,No,No,No,Yes,Yes
244874911,No,No,No,No,No,No,No,Yes,No
244874849,Yes,No,No,No,Yes,Yes,No,Yes,No
244874921,No,No,No,No,No,No,No,Yes,No
244874928,No,No,No,No,No,No,No,Yes,No
244874900,No,No,No,No,No,No,No,Yes,No
244875074,No,No,No,No,No,No,No,Yes,No
244874759,No,No,No,No,No,No,No,Yes,No
244874888,Yes,No,No,No,Yes,Yes,No,Yes,Yes
244875204,No,No,No,No,No,No,No,Yes,No
244875183,No,No,No,No,No,No,No,Yes,No
244875246,Yes,No,No,No,Yes,Yes,No,No,No
244875341,No,No,No,No,No,No,Yes,Yes,No
244875330,No,No,No,No,No,No,No,No,Yes
244875491,Yes,No,No,No,No,No,No,Yes,No
244875302,No,No,No,No,No,No,No,Yes,No
244875454,No,No,No,No,No,No,Yes,No,No
244875319,No,No,No,No,Yes,No,Yes,Yes,No
244875534,No,No,No,No,Yes,Yes,No,No,No
244875551,No,No,No,No,No,No,Yes,Yes,No
244875513,Yes,No,No,No,No,No,Yes,Yes,No
244875784,No,No,No,No,No,No,No,Yes,No
244875746,No,No,No,No,Yes,No,No,Yes,No
244875859,No,No,No,No,No,No,No,Yes,No
244876003,No,Yes,Yes,No,Yes,No,No,No,No
244875809,No,No,Yes,No,No,No,No,Yes,No
244876018,No,Yes,Yes,No,No,Yes,Yes,No,No
244875982,Yes,No,No,No,No,No,No,No,No
244875981,No,No,No,No,No,No,No,Yes,No
244876122,No,No,No,No,No,No,No,Yes,No
244876021,No,No,No,No,No,No,No,Yes,No
244876165,No,No,No,No,No,Yes,Yes,Yes,No
244876113,No,No,No,No,Yes,No,No,Yes,No
244876112,No,No,No,No,Yes,No,No,Yes,No
244876105,Yes,No,No,No,Yes,No,Yes,No,No
244876508,No,No,No,No,No,No,No,Yes,No
244876519,No,No,No,No,Yes,No,No,Yes,No
244876534,No,No,No,No,No,No,No,Yes,No
244876551,No,No,No,No,No,No,No,Yes,No
244876604,Yes,No,No,No,No,Yes,Yes,Yes,No
244876543,No,No,No,No,No,No,Yes,Yes,No
244876498,No,Yes,No,No,No,No,No,Yes,Yes
244876685,Yes,No,No,No,No,No,No,No,No
244876611,No,No,No,No,No,No,No,Yes,Yes
244876720,Yes,No,No,No,No,No,No,No,No
244876756,No,No,No,No,No,No,No,Yes,No
244876797,No,Yes,No,No,No,No,No,No,No
244876813,No,No,No,No,No,No,Yes,No,No
244876705,No,No,No,No,No,No,No,Yes,No
244876820,No,No,No,No,No,No,Yes,Yes,Yes
244876709,Yes,No,No,No,No,No,No,Yes,Yes
244876747,No,No,No,No,Yes,No,Yes,No,No
244876849,No,No,No,No,No,No,No,Yes,No
244876880,No,No,No,No,No,No,Yes,Yes,No
244876888,No,Yes,Yes,No,Yes,No,No,No,No
244877045,No,No,No,No,No,No,No,Yes,No
244876399,Yes,No,Yes,No,No,No,No,Yes,Yes
244877085,No,No,No,No,No,Yes,Yes,Yes,No
244877086,Yes,No,No,No,No,Yes,No,No,No
244877072,No,No,Yes,No,No,No,No,No,No
244877268,No,No,No,No,No,No,No,Yes,No
244877217,Yes,No,No,No,No,No,No,No,No
244877260,Yes,No,No,No,No,No,No,No,No
244877143,Yes,No,No,No,Yes,No,No,Yes,No
244877284,No,No,No,No,Yes,No,Yes,No,No
244877285,Yes,Yes,No,No,No,No,Yes,No,Yes
244877413,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
244877253,No,No,No,No,No,No,No,Yes,No
244877566,No,No,No,No,No,No,No,Yes,No
244877448,Yes,Yes,No,No,No,No,No,Yes,No
244877548,Yes,No,No,No,Yes,Yes,Yes,No,No
244877585,Yes,No,No,No,Yes,No,No,Yes,No
244877558,Yes,No,No,No,No,Yes,No,No,No
244877725,No,No,No,No,Yes,Yes,No,No,No
244877639,Yes,No,No,No,No,No,No,No,No
244877743,No,No,No,No,No,No,No,Yes,No
244877811,Yes,No,No,No,No,No,No,No,No
244877837,Yes,No,No,No,No,No,No,Yes,No
244877859,Yes,Yes,No,No,No,No,Yes,No,No
244877760,Yes,No,Yes,No,No,No,Yes,Yes,No
244877820,Yes,No,No,No,Yes,No,No,Yes,No
244877885,No,Yes,Yes,No,No,No,No,Yes,No
244877702,Yes,Yes,No,No,No,No,Yes,No,No
244877970,Yes,No,No,No,No,No,No,No,No
244878032,No,Yes,Yes,No,No,No,No,Yes,No
244878046,No,No,No,No,No,No,No,Yes,No
244877582,Yes,Yes,No,No,No,No,No,No,No
244878082,Yes,No,No,No,No,No,Yes,Yes,No
244878035,No,No,No,No,No,No,No,Yes,No
244878140,No,No,No,No,Yes,No,No,No,No
244878296,No,No,No,No,No,No,No,No,Yes
244878313,No,No,No,No,No,No,No,Yes,No
244878113,No,No,No,No,No,Yes,No,No,No
244878385,Yes,No,No,No,No,No,No,No,No
244878275,No,No,No,No,Yes,No,Yes,Yes,No
244878033,Yes,No,No,No,Yes,Yes,No,Yes,Yes
244878379,No,No,No,No,No,No,No,Yes,Yes
244878450,No,Yes,Yes,Yes,No,No,No,No,No
244878526,No,No,No,No,No,No,No,Yes,No
244878476,No,No,No,No,No,No,No,Yes,No
244878468,No,No,No,No,Yes,Yes,No,Yes,No
244878586,No,No,No,No,No,No,No,Yes,No
244878652,No,Yes,No,No,No,No,No,No,Yes
244878602,No,No,No,No,No,No,Yes,Yes,Yes
244878585,No,No,No,No,No,No,No,Yes,No
244878663,No,No,No,No,No,No,No,Yes,No
244878611,Yes,No,No,No,Yes,Yes,No,Yes,No
244878616,No,No,No,No,No,No,No,Yes,No
244878545,Yes,No,No,No,No,No,No,No,Yes
244878741,No,No,No,No,Yes,Yes,No,Yes,No
244878828,Yes,No,No,No,Yes,No,No,Yes,No
244878816,No,No,No,No,No,No,Yes,No,No
244878875,No,No,No,No,No,No,No,Yes,No
244878964,Yes,No,No,No,No,No,No,Yes,No
244879005,No,No,No,No,No,No,No,Yes,No
244879013,Yes,No,No,No,Yes,No,No,No,No
244879001,No,Yes,No,No,No,No,No,Yes,No
244879127,No,No,No,No,No,Yes,No,No,No
244879135,Yes,No,No,No,Yes,No,Yes,No,No
244879181,No,No,No,No,No,No,No,Yes,No
244879283,No,No,No,No,No,No,No,Yes,No
244879285,No,No,No,No,Yes,No,No,Yes,No
244879271,No,No,No,No,No,No,No,Yes,No
244879081,Yes,No,No,No,Yes,Yes,No,No,No
244879226,Yes,No,Yes,No,No,No,No,No,No
244879225,Yes,No,No,No,No,No,No,Yes,No
244879297,No,No,No,No,No,No,No,Yes,No
244879337,Yes,No,No,No,Yes,No,Yes,No,No
244879235,Yes,Yes,Yes,No,No,No,No,No,No
244879400,No,No,No,No,No,No,No,Yes,No
244879383,No,No,No,No,No,No,No,Yes,No
244879391,No,No,No,No,No,No,No,Yes,No
244879485,No,No,No,No,No,No,No,Yes,No
244879478,No,No,No,No,No,No,No,Yes,No
244879583,No,No,No,No,Yes,No,No,No,No
244879592,No,No,No,No,Yes,No,No,No,No
244879621,No,No,No,No,No,No,No,No,No
244719440,Yes,No,No,No,No,No,No,Yes,No
244879660,No,No,No,No,No,No,No,Yes,No
244879619,No,No,No,No,No,No,No,Yes,No
244879542,No,Yes,No,No,No,No,Yes,No,No
244879717,No,No,No,No,No,No,No,Yes,Yes
244879699,No,No,No,No,No,No,Yes,Yes,Yes
244879580,No,No,No,No,No,No,No,No,No
244879767,No,No,No,No,No,No,Yes,No,No
244879737,No,No,No,No,Yes,No,No,Yes,No
244879754,No,Yes,No,No,No,No,Yes,No,No
244879833,No,No,Yes,No,No,No,No,No,No
244879845,No,No,No,No,No,No,No,Yes,No
244879923,No,No,No,No,No,No,No,Yes,No
244879907,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244879810,No,No,No,No,No,No,No,Yes,No
244879959,Yes,No,No,No,Yes,Yes,No,Yes,No
244880022,No,No,No,No,Yes,No,No,No,No
244879966,No,Yes,Yes,No,Yes,Yes,No,No,No
244880091,No,Yes,Yes,Yes,Yes,Yes,No,No,No
244880132,No,No,No,No,No,No,No,Yes,No
244880145,No,No,No,No,No,No,Yes,No,No
244880126,Yes,No,No,No,No,No,Yes,Yes,No
244880214,No,No,No,No,Yes,Yes,No,Yes,No
244880239,No,No,No,No,No,No,No,Yes,No
244879960,Yes,No,No,No,No,Yes,No,Yes,Yes
244880287,No,Yes,No,No,No,No,Yes,No,No
244880229,Yes,No,No,No,No,Yes,Yes,No,No
244880362,No,No,No,No,Yes,Yes,No,Yes,No
244880391,Yes,No,No,No,Yes,Yes,No,Yes,No
244880425,Yes,Yes,Yes,No,No,No,No,No,No
244880374,No,No,No,No,No,No,No,Yes,No
244880384,No,No,No,No,Yes,No,No,Yes,No
244879896,No,No,No,No,No,Yes,No,No,No
244880435,Yes,No,Yes,No,Yes,No,Yes,No,No
244880539,No,No,No,No,Yes,Yes,No,No,No
244880127,No,No,No,No,No,No,No,Yes,No
244880653,Yes,No,No,No,Yes,No,No,Yes,No
244880723,No,No,No,Yes,Yes,Yes,No,No,No
244880771,No,No,Yes,No,No,No,No,No,No
244880816,No,Yes,No,No,Yes,No,No,No,No
244880798,No,No,Yes,No,No,No,No,No,No
244880586,Yes,No,No,No,No,No,Yes,Yes,No
244880852,No,No,No,No,Yes,No,No,Yes,No
244880912,No,No,No,No,No,No,No,No,Yes
244880921,No,No,No,No,No,No,No,Yes,No
244880961,No,No,No,No,No,No,No,No,Yes
244862380,Yes,No,Yes,No,No,No,Yes,Yes,Yes
244880920,No,No,No,No,No,No,No,Yes,Yes
244880960,No,No,No,No,No,No,No,Yes,Yes
244880923,Yes,No,Yes,No,No,No,No,No,No
244880424,No,No,No,No,Yes,Yes,Yes,Yes,No
244880910,Yes,No,No,No,No,Yes,Yes,Yes,No
244880956,Yes,No,No,No,Yes,Yes,No,No,No
244880913,No,No,No,No,No,No,No,No,No
244881047,No,No,No,No,No,No,No,Yes,No
244881089,No,No,Yes,No,Yes,No,No,Yes,No
244881099,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
244881084,No,Yes,No,No,Yes,No,Yes,Yes,No
244881018,No,No,No,No,Yes,No,Yes,Yes,No
244881214,No,No,No,No,No,No,No,Yes,No
244880880,No,No,No,No,No,No,No,Yes,No
244881029,Yes,No,Yes,No,Yes,No,No,Yes,No
244881001,No,No,No,No,No,No,No,Yes,No
244881249,Yes,No,No,No,Yes,Yes,No,Yes,No
244881287,Yes,No,No,No,No,Yes,Yes,No,No
244881328,No,No,No,No,No,No,No,Yes,No
244881238,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
244881319,No,No,No,No,No,No,No,Yes,No
244881350,No,Yes,Yes,No,No,No,No,No,No
244881428,No,No,No,No,No,No,No,Yes,No
244881473,No,No,No,No,No,No,Yes,No,No
244881426,No,No,No,No,No,No,No,Yes,No
244881472,No,No,No,No,No,No,No,Yes,No
244881443,Yes,No,No,No,No,Yes,No,No,No
244881410,No,No,No,No,No,No,No,Yes,No
244881499,No,No,No,No,No,No,Yes,No,No
244881538,No,Yes,No,No,No,No,No,No,No
244881342,No,No,No,No,Yes,Yes,No,Yes,Yes
244881604,No,No,No,No,Yes,No,No,No,No
244881562,No,No,No,No,No,No,No,Yes,No
244881521,No,No,No,No,No,No,No,Yes,No
244410112,No,No,No,No,Yes,No,No,Yes,Yes
244881511,No,No,No,No,Yes,Yes,No,No,No
244881308,Yes,No,No,No,Yes,No,Yes,No,No
244881480,No,No,No,No,Yes,No,No,Yes,No
244881582,No,No,No,No,Yes,No,Yes,Yes,No
244881629,No,No,No,No,No,No,Yes,No,No
244881523,No,No,No,No,No,No,No,Yes,No
244881708,No,No,No,No,No,No,Yes,Yes,No
244881784,No,Yes,Yes,No,No,No,No,No,No
244879596,Yes,No,No,No,No,No,Yes,Yes,No
244881396,Yes,No,No,No,No,Yes,Yes,Yes,No
244881513,Yes,No,No,No,Yes,Yes,No,No,No
244881720,No,No,No,No,Yes,Yes,No,Yes,No
244881872,Yes,Yes,No,No,No,Yes,Yes,No,No
244881764,No,No,No,No,No,No,No,Yes,No
244881750,Yes,Yes,No,No,No,No,No,Yes,No
244881937,No,No,No,No,No,No,No,Yes,No
244881969,Yes,No,No,No,Yes,No,No,Yes,Yes
244882004,No,No,No,No,No,No,No,Yes,No
244881928,Yes,No,Yes,No,No,No,No,Yes,No
244882100,No,No,No,No,Yes,No,Yes,Yes,Yes
244881803,No,No,No,No,No,No,No,Yes,No
244882074,No,Yes,Yes,No,No,No,No,No,No
244881800,No,No,No,No,No,No,No,Yes,No
244882061,No,No,No,No,No,No,No,Yes,No
244881981,No,No,No,No,No,No,Yes,No,No
244882027,Yes,No,No,No,Yes,No,No,No,No
244881854,Yes,Yes,No,No,No,Yes,No,No,Yes
244882142,No,No,No,No,No,No,No,Yes,No
244882073,No,No,No,No,Yes,No,Yes,No,No
244882120,No,No,No,No,Yes,No,No,Yes,No
244882081,No,No,No,No,No,No,No,Yes,No
244882043,No,No,No,No,Yes,No,No,Yes,No
244882230,Yes,No,No,No,No,No,No,Yes,No
244882257,No,No,No,No,No,No,No,No,No
244882211,No,No,No,No,No,No,Yes,No,No
244882236,No,No,No,No,No,No,No,Yes,No
244882168,Yes,No,No,No,No,No,No,Yes,No
244881865,No,No,No,No,No,No,No,Yes,No
244882148,No,No,No,No,Yes,No,Yes,Yes,No
244882302,Yes,Yes,Yes,No,Yes,Yes,No,No,No
244882232,No,Yes,Yes,No,No,No,No,Yes,No
244882378,No,No,No,No,Yes,Yes,Yes,No,No
244882361,No,No,No,No,No,No,No,Yes,No
244882393,No,No,No,No,No,No,No,No,Yes
244882355,No,No,No,No,Yes,Yes,Yes,Yes,No
244882310,No,No,No,No,No,No,No,Yes,No
244882434,No,No,No,No,No,No,Yes,No,No
244882542,Yes,Yes,No,No,Yes,Yes,No,No,No
244882383,No,No,No,No,No,No,No,Yes,No
244882486,No,No,Yes,No,No,No,Yes,Yes,No
244877890,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
244882482,Yes,No,No,No,Yes,Yes,No,No,No
244882597,No,No,No,No,No,No,No,Yes,No
244882499,Yes,No,No,No,No,Yes,Yes,No,No
244859772,No,Yes,No,No,No,Yes,No,No,No
244882638,Yes,No,No,No,No,No,No,Yes,No
244882724,No,Yes,No,No,No,No,No,No,No
244882700,No,No,No,No,No,No,No,Yes,No
244882697,No,No,No,No,No,No,No,Yes,No
244882478,No,No,No,No,No,Yes,Yes,Yes,No
244882517,No,No,No,No,No,No,No,Yes,No
244882866,No,No,No,No,No,No,No,Yes,No
244882234,No,No,No,No,Yes,No,Yes,Yes,No
244882822,No,Yes,No,No,No,No,No,No,No
244882785,No,No,No,No,No,No,No,Yes,No
244882841,No,No,No,No,No,No,No,Yes,No
244882829,No,No,No,No,No,No,No,Yes,No
244882725,No,No,No,No,No,No,Yes,Yes,No
244882962,No,No,No,No,No,No,No,Yes,No
244883046,No,No,No,No,No,No,Yes,Yes,No
244882872,Yes,No,No,No,Yes,Yes,Yes,No,No
244882985,Yes,No,No,No,No,No,No,Yes,No
244883052,No,No,No,No,Yes,Yes,No,Yes,No
244883011,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244883029,No,Yes,Yes,Yes,Yes,No,No,Yes,No
244883095,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
244883091,No,Yes,Yes,Yes,Yes,No,No,No,No
244882604,No,No,No,No,Yes,No,No,No,No
244883156,Yes,No,No,No,Yes,No,No,No,No
244883114,Yes,No,No,No,No,No,No,Yes,No
244883108,Yes,No,No,No,No,No,No,Yes,No
244883160,Yes,No,No,No,Yes,No,Yes,Yes,No
244883162,No,No,No,No,Yes,No,No,Yes,No
244882928,Yes,No,No,No,Yes,No,No,Yes,Yes
244883289,No,No,No,No,No,No,No,Yes,No
244883221,No,No,No,No,No,No,No,Yes,No
244883225,No,No,No,No,Yes,No,No,Yes,No
244883260,No,No,No,No,No,No,No,Yes,No
244883382,Yes,No,No,No,No,Yes,No,Yes,No
244883230,No,No,No,No,Yes,Yes,No,Yes,No
244883415,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244883419,No,No,No,No,No,No,No,Yes,No
244883199,No,No,No,No,No,No,No,Yes,No
244883452,No,No,No,No,Yes,Yes,Yes,Yes,No
244883494,No,No,No,No,Yes,Yes,Yes,Yes,No
244883535,No,No,No,No,Yes,Yes,No,Yes,No
244883495,No,No,No,No,Yes,Yes,Yes,No,No
244883472,No,No,No,No,No,No,No,Yes,No
244883573,No,No,No,No,No,No,No,Yes,No
244883537,No,Yes,Yes,Yes,No,Yes,No,No,No
244883436,No,No,No,No,Yes,Yes,No,Yes,Yes
244883561,No,No,No,No,Yes,Yes,Yes,Yes,No
244883424,No,No,No,No,Yes,Yes,Yes,Yes,No
244883659,No,No,No,No,No,No,No,No,Yes
244883730,No,No,No,No,No,No,No,Yes,No
244883712,No,No,No,No,Yes,No,No,Yes,No
244883788,No,No,No,No,No,No,No,Yes,No
244883729,Yes,No,No,No,No,No,No,Yes,No
244883880,No,Yes,No,No,No,No,No,No,No
244883912,No,Yes,No,No,Yes,No,No,No,No
244883543,Yes,No,No,No,No,No,No,Yes,No
244883979,No,No,No,No,No,No,No,Yes,No
244884092,No,No,No,No,No,Yes,Yes,No,No
244882869,Yes,No,No,No,Yes,Yes,No,No,No
244884126,No,No,No,No,No,Yes,Yes,Yes,No
244884169,Yes,No,No,No,Yes,No,No,Yes,No
244884225,Yes,No,No,No,Yes,Yes,No,Yes,No
244884206,No,No,Yes,Yes,No,No,No,No,Yes
244883900,Yes,No,No,No,No,Yes,Yes,No,No
244884226,Yes,No,No,No,No,No,No,No,No
244884011,Yes,No,No,No,No,No,No,No,No
244884054,No,No,No,No,No,No,No,Yes,No
244884248,No,No,Yes,No,Yes,Yes,No,Yes,Yes
244884254,Yes,No,No,No,Yes,No,No,Yes,No
244884151,No,No,No,No,No,No,No,Yes,No
244884349,No,No,No,No,Yes,No,No,No,No
244884379,No,No,No,No,No,No,No,Yes,No
244884453,No,No,No,No,No,No,Yes,No,No
244884364,No,Yes,No,No,No,No,No,Yes,No
244883824,No,No,No,No,Yes,No,No,Yes,No
244884431,No,No,No,No,Yes,Yes,No,Yes,No
244884651,No,No,No,No,No,No,No,Yes,No
244884660,No,Yes,No,No,No,No,No,No,No
244884691,Yes,No,Yes,No,No,No,No,No,No
244884616,No,Yes,No,No,No,No,No,Yes,No
244883782,Yes,No,No,No,Yes,No,No,Yes,Yes
244884394,Yes,No,No,No,No,Yes,No,Yes,No
244884878,No,No,No,No,No,No,No,Yes,No
244884860,No,No,No,No,Yes,No,Yes,No,No
244884891,Yes,No,No,No,No,No,No,No,No
244884871,No,No,No,No,No,No,No,Yes,No
244884953,No,No,No,No,No,Yes,No,Yes,No
244884996,No,Yes,No,No,No,No,No,No,No
244885017,No,No,No,No,Yes,No,No,Yes,No
244884806,Yes,No,No,No,No,No,No,No,No
244885063,Yes,No,Yes,No,Yes,No,No,No,No
244885114,No,Yes,No,No,No,No,No,Yes,No
244885212,Yes,No,No,No,No,No,No,Yes,No
244885139,No,No,No,No,No,No,No,Yes,No
244885172,No,No,No,No,No,No,No,No,Yes
244885140,No,Yes,No,No,No,No,Yes,Yes,No
244885210,No,No,No,No,Yes,Yes,No,Yes,No
244885191,No,No,No,No,No,Yes,Yes,Yes,No
244885187,No,No,No,No,No,No,No,No,Yes
244885112,No,No,No,No,No,No,No,Yes,No
244885514,No,No,No,No,No,No,No,Yes,No
244884980,Yes,No,No,No,Yes,No,No,Yes,No
244885424,No,No,No,No,No,No,No,Yes,No
244885303,No,Yes,No,No,No,No,No,No,No
244885561,No,No,No,No,Yes,Yes,No,No,No
244885599,Yes,No,No,No,No,No,Yes,Yes,No
244885662,No,No,No,No,No,Yes,No,No,Yes
244885694,No,No,No,No,No,No,No,Yes,No
244885683,Yes,No,Yes,No,No,No,Yes,Yes,No
244885692,Yes,No,No,No,Yes,Yes,No,No,No
244885856,Yes,No,No,No,No,No,No,No,No
